Type	error	Date	PC Time	 gps time	 latitude	 longitude	 equ temp	std val	 CO2 mv	 CO2 um/m	 H2O mv	 H2O mm/m	 licor temp	 licor press	 atm press	 equ press	 H2O flow	 licor flow	 equ pump	 vent flow	 atm cond	 equ cond	 drip 1	 drip 2	 cond temp	 dry box temp	 deck box temp	O2 um/l	O2 temp	Ch conc	Ch temp	Press	Temp	Cond	Sal	O2%	O2ppm	Temp2	TempIntake
EQU	0	13/12/11	09:35:54	09:35:59	-48.4520	2.8420	5.85	NaN	12763452.00	373.21	13464464.00	0.17	26.70	1016.84	1017.09	-0.32	2.98	89.17	43.00	-55.19	9.82	9.62	9.85	0.36	4.75	19.75	14.45	380.64	5.84	0.361	0.0	0.00	6.012	33.431	33.934	116.90	11.63	-38.583	5.2698
EQU	0	13/12/11	09:37:24	09:37:29	-48.4558	2.8383	5.86	NaN	12762724.00	373.30	13485803.00	0.18	26.70	1016.85	1016.97	-0.25	2.97	90.89	43.00	-55.18	9.82	9.62	9.85	0.36	4.81	19.75	14.45	379.98	5.86	0.360	0.0	0.00	6.028	33.445	33.934	117.10	11.65	-38.583	5.2724
EQU	128	13/12/11	09:38:54	09:38:59	-48.4595	2.8347	5.00	NaN	12796711.00	373.45	13517309.00	0.17	26.71	1016.98	1017.02	-0.36	2.98	89.67	43.00	-55.17	9.82	9.62	9.85	0.36	4.87	20.06	14.45	379.20	5.87	0.357	0.0	0.00	6.046	33.458	33.931	117.20	11.65	-38.583	5.2418
EQU	0	13/12/11	09:40:23	09:40:29	-48.4631	2.8310	5.86	NaN	12791311.00	373.64	13510213.00	0.17	26.73	1016.94	1017.07	-0.34	2.97	89.50	43.00	-55.19	9.82	9.62	9.85	0.36	3.75	20.31	14.45	379.07	5.85	0.367	0.0	0.00	6.050	33.452	33.920	117.20	11.66	-38.583	5.2515
EQU	0	13/12/11	09:41:54	09:41:59	-48.4668	2.8274	5.86	NaN	12810176.00	373.26	13511632.00	0.17	26.74	1016.92	1016.69	-0.28	2.98	89.89	43.00	-55.20	9.82	9.62	9.85	0.36	4.00	20.44	14.45	379.18	5.86	0.365	0.0	0.00	6.050	33.453	33.921	117.30	11.66	-38.583	5.2354
EQU	0	13/12/11	09:43:23	09:43:29	-48.4704	2.8238	5.86	NaN	12810003.00	373.21	13525822.00	0.16	26.74	1017.00	1016.91	-0.27	2.97	91.17	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	20.50	14.45	379.29	5.86	0.376	0.0	0.00	6.038	33.445	33.923	117.30	11.67	-38.583	5.2261
EQU	128	13/12/11	09:44:53	09:44:58	-48.4742	2.8203	5.84	NaN	12812707.00	373.21	13530982.00	0.16	26.75	1016.99	1017.16	-0.34	2.97	89.39	43.00	-55.20	9.82	9.62	9.85	0.36	4.75	20.50	14.45	378.65	5.86	0.364	0.0	0.00	6.029	33.432	33.918	117.40	11.68	-38.583	5.2221
EQU	0	13/12/11	09:46:23	09:46:28	-48.4780	2.8169	5.84	NaN	12807181.00	373.22	13511455.00	0.16	26.76	1016.82	1016.82	-0.25	2.97	91.17	43.00	-55.22	9.82	9.62	9.85	0.36	4.81	20.56	14.45	378.31	5.86	0.370	0.0	0.00	6.029	33.429	33.915	117.30	11.67	-38.583	5.2404
EQU	0	13/12/11	09:47:53	09:47:58	-48.4816	2.8137	5.85	NaN	12726994.00	373.23	13482522.00	0.16	26.77	1016.77	1016.94	-0.34	2.96	89.61	43.00	-55.22	9.82	9.62	9.85	0.36	4.87	20.56	14.45	378.88	5.86	0.364	0.0	0.00	6.047	33.447	33.917	117.40	11.67	-38.583	5.2346
EQU	0	13/12/11	09:49:23	09:49:28	-48.4853	2.8102	5.85	NaN	12776685.00	373.59	13489169.00	0.16	26.78	1016.90	1017.08	-0.34	2.96	89.50	43.00	-55.21	9.82	9.62	9.85	0.36	4.94	20.62	14.45	379.79	5.87	0.356	0.0	0.00	6.036	33.440	33.920	117.50	11.69	-38.583	5.2167
EQU	0	13/12/11	09:50:53	09:50:58	-48.4890	2.8066	5.84	NaN	12737198.00	373.82	13483615.00	0.16	26.78	1016.86	1017.13	-0.34	2.99	88.73	43.00	-55.19	9.82	9.63	9.85	0.36	3.62	20.62	14.45	379.03	5.85	0.359	0.0	0.00	6.060	33.428	33.883	117.50	11.68	-38.583	5.1999
EQU	0	13/12/11	09:52:24	09:52:29	-48.4928	2.8032	5.83	NaN	12767440.00	374.58	13509484.00	0.16	26.79	1016.92	1016.99	-0.33	2.98	89.50	43.00	-55.17	9.82	9.63	9.85	0.36	4.31	20.62	14.45	379.09	5.85	0.361	0.0	0.00	6.045	33.413	33.881	117.40	11.68	-38.583	5.1875
EQU-DRAIN	0	13/12/11	09:53:53	09:53:58	-48.4965	2.7996	5.81	NaN	12820431.00	376.20	13524320.00	0.16	26.80	1016.90	1016.74	-0.31	2.97	89.56	43.00	-55.17	9.82	9.62	9.85	0.36	4.62	20.69	14.45	378.91	5.84	0.361	0.0	0.00	6.040	33.403	33.875	117.10	11.65	-38.583	5.1852
EQU	0	13/12/11	09:55:45	09:55:50	-48.5010	2.7954	5.80	NaN	12765043.00	376.39	13517539.00	0.16	26.81	1016.98	1017.10	-0.41	2.99	88.73	43.00	-55.19	9.82	9.63	9.85	0.36	4.69	20.69	14.45	378.83	5.83	0.363	0.0	0.00	6.028	33.401	33.884	116.90	11.64	-38.583	5.1909
EQU	0	13/12/11	09:57:14	09:57:19	-48.5047	2.7921	5.80	NaN	12779257.00	381.65	13507190.00	0.16	26.82	1016.99	1016.85	-0.32	2.99	91.28	43.00	-55.21	9.82	9.63	9.85	0.36	4.69	20.69	14.45	378.48	5.83	0.362	0.0	0.00	6.019	33.400	33.891	116.90	11.64	-38.583	5.1838
EQU	128	13/12/11	09:58:44	09:58:49	-48.5083	2.7886	5.80	NaN	12776800.00	382.51	13497853.00	0.16	26.82	1017.19	1017.28	-0.32	2.98	90.11	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	20.62	14.45	378.37	5.84	0.364	0.0	0.00	6.009	33.394	33.896	116.70	11.62	-38.583	5.1607
EQU	0	13/12/11	10:00:14	10:00:19	-48.5121	2.7851	5.79	NaN	12757052.00	383.69	13506953.00	0.16	26.81	1017.02	1016.97	-0.28	2.96	90.06	43.00	-55.20	9.82	9.62	9.85	0.36	4.69	20.62	14.45	378.21	5.82	0.368	0.0	0.00	6.001	33.376	33.884	116.70	11.61	-38.583	5.1534
EQU	0	13/12/11	10:01:44	10:01:49	-48.5157	2.7817	5.77	NaN	12771808.00	384.29	13507388.00	0.16	26.83	1017.03	1017.12	-0.26	2.98	91.11	43.00	-55.21	9.82	9.62	9.85	0.36	4.69	20.69	14.45	379.12	5.77	0.366	0.0	0.00	5.993	33.365	33.878	116.50	11.60	-38.583	5.1517
EQU	0	13/12/11	10:03:14	10:03:19	-48.5194	2.7783	5.78	NaN	12750882.00	386.32	13493636.00	0.16	26.83	1017.11	1017.21	-0.31	3.00	89.94	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	20.62	14.55	378.29	5.77	0.366	0.0	0.00	5.985	33.365	33.887	116.60	11.62	-38.583	5.1478
EQU	128	13/12/11	10:04:45	10:04:50	-48.5232	2.7747	5.78	NaN	12787050.00	386.81	13504653.00	0.16	26.83	1017.13	1017.19	-0.34	2.99	91.11	43.00	-55.21	9.82	9.63	9.85	0.36	4.69	20.62	14.55	378.14	5.76	0.361	0.0	0.00	5.984	33.362	33.884	116.60	11.61	-38.583	5.1470
EQU	0	13/12/11	10:06:14	10:06:19	-48.5268	2.7713	5.77	NaN	12771890.00	387.39	13523472.00	0.16	26.84	1017.12	1017.11	-0.38	2.99	90.83	43.00	-55.25	9.82	9.63	9.85	0.36	4.69	20.75	14.55	378.08	5.75	0.365	0.0	0.00	5.986	33.362	33.883	116.40	11.59	-38.583	5.1413
EQU	0	13/12/11	10:07:44	10:07:49	-48.5305	2.7679	5.76	NaN	12731795.00	387.92	13490927.00	0.17	26.84	1017.07	1017.12	-0.34	2.99	89.23	43.00	-55.26	9.82	9.63	9.85	0.36	4.69	20.75	14.65	378.97	5.74	0.367	0.0	0.00	5.984	33.345	33.865	116.10	11.56	-38.583	5.1123
EQU	0	13/12/11	10:09:14	10:09:19	-48.5341	2.7644	5.75	NaN	12760173.00	386.93	13485383.00	0.17	26.85	1017.09	1017.06	-0.34	3.01	89.06	43.00	-55.24	9.82	9.63	9.85	0.36	4.69	20.75	14.65	379.15	5.72	0.379	0.0	0.00	5.970	33.338	33.872	116.00	11.56	-38.583	5.1372
EQU	0	13/12/11	10:10:44	10:10:49	-48.5377	2.7608	5.74	NaN	12803662.00	385.94	13537208.00	0.16	26.85	1017.05	1017.09	-0.22	2.99	91.56	43.00	-55.21	9.82	9.63	9.85	0.36	4.69	20.75	14.65	378.87	5.73	0.371	0.0	0.00	5.956	33.342	33.890	116.30	11.59	-38.583	5.1368
EQU	0	13/12/11	10:12:14	10:12:19	-48.5413	2.7571	5.76	NaN	12730211.00	387.10	13497126.00	0.17	26.87	1017.00	1017.20	-0.26	2.98	89.45	43.00	-55.20	9.82	9.63	9.85	0.36	4.75	20.87	14.65	379.23	5.75	0.378	0.0	0.00	5.961	33.345	33.889	116.30	11.59	-38.583	5.1315
EQU	0	13/12/11	10:13:44	10:13:49	-48.5449	2.7534	5.76	NaN	12769079.00	388.50	13523375.00	0.17	26.89	1016.99	1016.97	-0.31	2.99	89.56	43.00	-55.20	9.82	9.63	9.85	0.36	4.81	20.94	14.75	379.18	5.74	0.371	0.0	0.00	5.958	33.354	33.901	116.30	11.59	-38.583	5.1302
EQU	128	13/12/11	10:15:14	10:15:19	-48.5484	2.7499	5.76	NaN	12741398.00	389.71	13502033.00	0.17	26.90	1016.93	1016.94	-0.24	2.99	89.56	43.00	-55.20	9.82	9.63	9.85	0.36	4.87	20.87	14.75	379.67	5.74	0.367	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	235.0000
EQU	0	13/12/11	10:16:44	10:16:49	-48.5519	2.7464	5.76	NaN	12736060.00	392.36	13503457.00	0.17	26.91	1016.95	1017.08	-0.28	3.00	91.50	43.00	-55.20	9.82	9.63	9.85	0.36	4.94	21.00	14.75	378.79	5.74	0.364	0.0	0.00	5.955	33.343	33.892	116.20	11.58	-38.583	5.1114
EQU	0	13/12/11	10:18:14	10:18:19	-48.5555	2.7428	5.74	NaN	12760054.00	394.90	13523121.00	0.17	26.92	1017.02	1017.04	-0.25	2.98	91.61	43.00	-55.22	9.82	9.63	9.85	0.36	4.94	21.00	14.86	378.65	5.73	0.365	0.0	0.00	5.952	33.332	33.882	116.10	11.57	-38.583	5.1130
EQU	0	13/12/11	10:19:44	10:19:49	-48.5591	2.7392	5.74	NaN	12751038.00	394.96	13496823.00	0.17	26.94	1016.90	1016.79	-0.37	2.99	89.50	43.00	-55.22	9.82	9.63	9.85	0.36	3.69	20.94	14.86	379.03	5.72	0.368	0.0	0.00	5.947	33.341	33.897	116.20	11.58	-38.583	5.1339
EQU	0	13/12/11	10:21:13	10:21:18	-48.5626	2.7355	5.75	NaN	12744737.00	393.98	13514381.00	0.17	26.95	1016.99	1016.94	-0.43	3.00	90.39	43.00	-55.23	9.82	9.63	9.85	0.36	4.31	21.00	14.86	378.69	5.74	0.365	0.0	0.00	5.952	33.347	33.900	116.40	11.60	-38.583	5.1131
EQU	0	13/12/11	10:22:44	10:22:49	-48.5662	2.7318	5.75	NaN	12754546.00	394.71	13493730.00	0.17	26.97	1016.93	1016.72	-0.24	2.98	91.22	43.00	-55.24	9.82	9.63	9.85	0.36	4.62	21.06	14.96	379.17	5.73	0.368	0.0	0.00	5.949	33.332	33.886	116.50	11.61	-38.583	5.1140
EQU-DRAIN	0	13/12/11	10:24:14	10:24:19	-48.5697	2.7282	5.73	NaN	12743274.00	394.42	13521632.00	0.17	26.99	1016.92	1016.84	-0.51	3.00	90.17	43.00	-55.23	9.82	9.63	9.85	0.36	4.62	21.12	14.96	379.19	5.73	0.375	0.0	0.00	5.938	33.340	33.905	116.60	11.62	-38.583	5.1068
EQU	0	13/12/11	10:26:05	10:26:10	-48.5740	2.7238	5.73	NaN	12765833.00	388.71	13500630.00	0.17	27.02	1016.88	1016.95	-0.38	3.01	91.17	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	21.12	14.96	380.45	5.72	0.372	0.0	0.00	5.940	33.335	33.898	116.70	11.64	-38.583	5.0828
EQU	0	13/12/11	10:27:33	10:27:38	-48.5775	2.7203	5.72	NaN	12705997.00	394.22	13486710.00	0.17	27.05	1016.76	1017.00	-0.37	2.99	90.83	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	21.12	15.06	380.57	5.71	0.373	0.0	0.00	5.929	33.333	33.907	116.70	11.64	-38.583	5.1115
EQU	0	13/12/11	10:29:04	10:29:09	-48.5810	2.7167	5.73	NaN	12771022.00	395.24	13513490.00	0.17	27.06	1016.79	1016.75	-0.27	3.00	91.56	43.00	-55.21	9.82	9.63	9.85	0.36	4.69	21.19	15.06	380.15	5.73	0.375	0.0	0.00	5.931	33.337	33.909	116.60	11.63	-38.583	5.1125
EQU	0	13/12/11	10:30:33	10:30:38	-48.5846	2.7131	5.74	NaN	12735033.00	396.04	13494952.00	0.17	27.07	1016.71	1016.77	-0.40	3.00	91.11	43.00	-55.23	9.82	9.63	9.85	0.36	4.75	21.06	15.06	380.51	5.73	0.363	0.0	0.00	5.942	33.343	33.905	116.80	11.64	-38.583	5.1058
EQU	0	13/12/11	10:32:03	10:32:08	-48.5881	2.7095	5.73	NaN	12763520.00	396.47	13500603.00	0.17	27.09	1016.63	1016.72	-0.43	2.98	89.78	43.00	-55.24	9.82	9.63	9.85	0.36	4.75	21.12	15.16	380.23	5.72	0.370	0.0	0.00	5.940	33.340	33.904	116.80	11.64	-38.583	5.1176
EQU	0	13/12/11	10:33:33	10:33:38	-48.5917	2.7059	5.74	NaN	12738040.00	396.91	13515871.00	0.17	27.11	1016.59	1016.70	-0.37	3.00	90.72	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	21.19	15.16	380.63	5.73	0.370	0.0	0.00	5.946	33.354	33.914	116.70	11.63	-38.583	5.1368
EQU	128	13/12/11	10:35:04	10:35:09	-48.5953	2.7022	5.76	NaN	12738561.00	397.56	13510287.00	0.17	27.12	1016.65	1016.86	-0.29	2.98	90.06	43.00	-55.21	9.82	9.63	9.85	0.36	4.75	21.12	15.16	380.02	5.75	0.363	0.0	0.00	5.953	33.369	33.923	116.60	11.62	-38.583	5.1356
EQU	0	13/12/11	10:36:33	10:36:38	-48.5988	2.6986	5.76	NaN	12767828.00	399.03	13504930.00	0.17	27.13	1016.56	1016.42	-0.36	2.99	90.72	43.00	-55.20	9.82	9.63	9.85	0.36	4.75	21.12	15.16	380.25	5.74	0.360	0.0	0.00	5.966	33.373	33.914	116.40	11.60	-38.583	5.1307
EQU	0	13/12/11	10:38:03	10:38:08	-48.6024	2.6950	5.76	NaN	12745156.00	400.23	13519661.00	0.17	27.15	1016.64	1016.58	-0.33	2.99	89.83	43.00	-55.22	9.82	9.63	9.85	0.36	4.75	21.19	15.26	380.10	5.74	0.356	0.0	0.00	5.962	33.366	33.910	116.20	11.58	-38.583	5.1437
EQU	0	13/12/11	10:39:33	10:39:38	-48.6059	2.6914	5.75	NaN	12733207.00	398.59	13508478.00	0.17	27.16	1016.64	1016.57	-0.23	2.99	91.44	43.00	-55.22	9.82	9.63	9.85	0.36	4.75	21.25	15.26	379.69	5.74	0.355	0.0	0.00	5.974	33.364	33.897	116.00	11.56	-38.583	5.1183
EQU	0	13/12/11	10:41:03	10:41:08	-48.6095	2.6878	5.75	NaN	12770620.00	399.58	13517495.00	0.17	27.18	1016.60	1016.38	-0.40	3.00	90.06	43.00	-55.22	9.82	9.63	9.85	0.36	4.75	21.31	15.26	379.83	5.74	0.359	0.0	0.00	5.966	33.362	33.902	115.80	11.54	-38.583	0.1367
EQU	0	13/12/11	10:42:33	10:42:38	-48.6131	2.6843	5.75	NaN	12714268.00	400.11	13489323.00	0.17	27.20	1016.61	1016.78	-0.26	2.98	90.72	43.00	-55.21	9.82	9.63	9.85	0.36	4.75	21.31	15.26	379.20	5.74	0.360	0.0	0.00	5.955	33.357	33.907	115.60	11.53	-38.583	5.1394
EQU	0	13/12/11	10:44:03	10:44:08	-48.6168	2.6809	5.76	NaN	12690584.00	401.03	13464618.00	0.18	27.22	1016.53	1016.65	-0.38	2.99	88.73	43.00	-55.21	9.82	9.63	9.85	0.36	4.81	21.37	15.37	379.01	5.74	0.362	0.0	0.00	5.961	33.362	33.907	115.50	11.51	-38.583	5.1106
EQU	128	13/12/11	10:45:33	10:45:38	-48.6205	2.6777	5.74	NaN	12709822.00	401.99	13512091.00	0.17	27.25	1016.63	1016.57	-0.24	3.22	90.72	43.00	-55.19	9.82	9.63	9.85	0.36	4.75	21.37	15.37	378.86	5.72	0.355	0.0	0.00	5.956	33.353	33.902	115.40	11.50	-38.583	5.1046
EQU	0	13/12/11	10:47:03	10:47:08	-48.6242	2.6743	5.74	NaN	12735125.00	398.52	13517599.00	0.17	27.26	1016.66	1016.72	-0.38	3.20	90.50	43.00	-55.21	9.82	9.63	9.85	0.36	4.81	21.31	15.37	378.04	5.73	0.359	0.0	0.00	5.941	33.352	33.916	115.70	11.53	-38.583	5.1131
EQU	0	13/12/11	10:48:33	10:48:38	-48.6279	2.6711	5.75	NaN	12760304.00	399.66	13519656.00	0.17	27.29	1016.70	1016.63	-0.28	3.21	91.11	43.00	-55.21	9.82	9.63	9.85	0.36	4.75	21.50	15.37	377.94	5.73	0.363	0.0	0.00	5.940	33.360	33.926	116.30	11.60	-38.583	0.0000
EQU	0	13/12/11	10:50:03	10:50:08	-48.6317	2.6678	5.74	NaN	12702829.00	401.67	13499941.00	0.18	27.31	1016.68	1016.63	-0.37	3.21	90.61	43.00	-55.21	9.82	9.63	9.85	0.36	4.81	21.44	15.37	378.30	5.73	0.364	0.0	0.00	5.947	33.347	33.904	116.70	11.63	-38.583	5.1033
EQU	128	13/12/11	10:51:33	10:51:38	-48.6354	2.6645	5.74	NaN	12743977.00	402.04	13513236.00	0.18	27.32	1016.68	1016.75	-0.34	3.19	89.72	43.00	-55.20	9.82	9.63	9.85	0.36	4.81	21.44	15.47	378.14	5.72	0.364	0.0	0.00	5.937	33.352	33.920	117.00	11.66	-38.583	5.1198
EQU	0	13/12/11	10:53:03	10:53:08	-48.6391	2.6611	5.75	NaN	12760803.00	400.72	13507389.00	0.17	27.33	1016.68	1016.61	-0.29	3.21	91.39	43.00	-55.20	9.82	9.63	9.85	0.36	4.87	21.37	15.47	378.05	5.74	0.370	0.0	0.00	5.940	33.357	33.922	117.10	11.67	-38.583	5.1492
EQU-DRAIN	0	13/12/11	10:54:33	10:54:38	-48.6428	2.6578	5.79	NaN	12712702.00	398.04	13478440.00	0.18	27.34	1016.64	1016.73	-0.40	3.20	88.73	43.00	-55.21	9.82	9.63	9.85	0.36	4.94	21.31	15.47	377.64	5.77	0.373	0.0	0.00	5.956	33.382	33.935	117.10	11.67	-38.583	5.1292
EQU	16384	13/12/11	10:56:25	10:56:30	-48.6473	2.6536	5.77	NaN	12741638.00	388.53	13499458.00	0.18	27.35	1016.56	1016.66	-0.37	3.21	89.39	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	21.37	15.47	377.93	5.75	0.379	0.0	0.00	5.975	33.375	33.908	116.80	11.64	-38.583	5.1105
EQU	0	13/12/11	10:58:04	10:58:09	-48.6514	2.6499	5.76	NaN	12730661.00	390.09	13484652.00	0.18	27.37	1016.57	1016.51	-0.33	3.21	90.83	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	21.44	15.57	378.08	5.74	0.377	0.0	0.00	5.970	33.367	33.905	116.80	11.63	-38.583	5.1128
EQU	16384	13/12/11	10:59:34	10:59:39	-48.6550	2.6466	5.75	NaN	12732488.00	391.29	13496016.00	0.17	27.38	1016.60	1016.63	-0.33	3.20	89.56	43.00	-55.21	9.82	9.63	9.85	0.36	4.62	21.50	15.57	377.71	5.73	0.370	0.0	0.00	5.966	33.365	33.906	116.80	11.63	-38.583	5.1280
EQU	0	13/12/11	11:01:03	11:01:08	-48.6586	2.6432	5.74	NaN	12732670.00	390.92	13497885.00	0.17	27.39	1016.65	0.00	-0.28	3.21	91.89	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	21.44	15.57	377.55	5.74	0.364	0.0	0.00	5.965	33.364	33.906	116.80	11.64	-38.583	5.1414
STD1	0	13/12/11	11:05:30	11:05:35	-48.6696	2.6334	5.80	0.00	13596051.00	-0.08	13558678.00	-0.31	27.43	1016.56	1016.66	-0.27	3.22	205.40	43.00	-55.17	9.82	9.63	9.85	0.36	4.69	21.50	15.57	377.89	5.78	0.350	0.0	0.00	5.989	33.401	33.922	117.20	11.66	-38.583	5.1932
STD2	0	13/12/11	11:10:01	11:10:06	-48.6807	2.6234	5.77	357.83	12818221.00	357.77	13554254.00	-0.29	27.48	1016.49	1016.56	-0.20	3.22	59.05	43.00	-55.22	9.82	9.63	9.85	0.36	4.75	21.56	15.67	377.46	5.75	0.355	0.0	0.00	6.011	33.391	33.890	117.00	11.65	-38.583	5.1139
STD3	0	13/12/11	11:14:31	11:14:36	-48.6916	2.6133	5.76	377.50	12824224.00	377.63	13556968.00	-0.29	27.54	1016.35	1016.47	-0.20	3.22	68.22	43.00	-55.14	9.82	9.63	9.85	0.36	4.75	21.62	15.77	377.84	5.74	0.356	0.0	0.00	5.964	33.365	33.907	117.30	11.69	-38.583	5.0832
STD4	0	13/12/11	11:19:01	11:19:06	-48.7026	2.6033	5.74	427.83	12717698.00	428.23	13556367.00	-0.29	27.59	1016.36	1016.32	-0.19	3.19	57.84	43.00	-55.17	9.82	9.63	9.85	0.36	4.81	21.69	15.77	377.71	5.73	0.346	0.0	0.00	5.947	33.352	33.910	117.20	11.68	-38.583	5.0590
ATM	128	13/12/11	11:23:30	11:23:35	-48.7134	2.5933	5.72	NaN	12743568.00	388.96	13450270.00	0.77	27.64	1016.20	1016.47	-0.99	3.21	105.45	43.00	-55.27	9.82	9.63	9.85	0.36	5.00	21.75	15.77	0.00	0.00	0.346	0.0	0.00	5.928	33.335	33.911	117.40	11.71	-38.583	5.0840
ATM-DRAIN	128	13/12/11	11:25:04	11:25:09	-48.7171	2.5896	0.00	NaN	12734160.00	388.94	13446853.00	0.77	27.66	1016.21	1016.23	-0.20	3.21	105.38	43.00	-55.29	9.82	9.63	9.85	0.36	4.81	21.75	15.87	378.46	5.72	0.343	0.0	0.00	5.946	33.342	33.900	117.50	11.71	-38.583	0.0000
ATM	128	13/12/11	11:26:51	11:26:56	-48.7214	2.5855	5.74	NaN	12832855.00	388.87	13509366.00	0.77	27.68	1016.37	1016.42	-0.22	3.21	105.20	43.00	-55.25	9.82	9.63	9.85	0.36	4.75	21.81	15.87	377.63	5.73	0.348	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	5.0876
ATM	0	13/12/11	11:28:20	11:28:25	-48.7250	2.5821	5.74	NaN	12727881.00	388.98	13442431.00	0.76	27.69	1016.21	1016.30	-0.21	3.22	105.20	43.00	-55.19	9.82	9.63	9.85	0.36	4.69	21.81	15.87	378.12	5.72	0.337	0.0	0.00	5.955	33.349	33.899	117.40	11.70	-38.583	5.1088
ATM	0	13/12/11	11:29:50	11:29:55	-48.7286	2.5787	5.74	NaN	12772161.00	388.99	13467106.00	0.75	27.71	1016.12	1016.10	-0.16	3.22	105.69	43.00	-55.17	9.82	9.63	9.85	0.36	4.75	21.87	15.87	377.63	5.73	0.331	0.0	0.00	5.943	33.352	33.914	117.40	11.71	-38.583	5.0942
ATM	0	13/12/11	11:31:21	11:31:26	-48.7323	2.5752	5.75	NaN	12714925.00	389.04	13439386.00	0.75	27.73	1016.17	1015.96	-0.18	3.22	105.81	43.00	-55.16	9.82	9.63	9.85	0.36	4.69	21.94	15.87	377.93	5.73	0.335	0.0	0.00	5.958	33.359	33.907	117.30	11.69	-38.583	5.1284
ATM	0	13/12/11	11:32:50	11:32:55	-48.7358	2.5719	5.76	NaN	12777817.00	389.15	13467150.00	0.75	27.75	1016.12	1016.26	-0.22	3.22	106.06	43.00	-55.15	9.82	9.63	9.85	0.36	4.75	21.94	15.87	377.07	5.74	0.339	0.0	0.00	5.961	33.374	33.921	117.20	11.68	-38.583	5.1297
ATM	0	13/12/11	11:34:20	11:34:25	-48.7393	2.5685	5.77	NaN	12740067.00	389.05	13457655.00	0.75	27.77	1016.05	1016.31	-0.19	3.21	105.51	43.00	-55.17	9.82	9.63	9.85	0.36	4.81	21.94	15.87	377.34	5.76	0.337	0.0	0.00	5.969	33.386	33.926	117.10	11.66	-38.583	5.1580
ATM	0	13/12/11	11:35:50	11:35:55	-48.7428	2.5650	5.79	NaN	12742320.00	389.18	13451055.00	0.75	27.79	1016.12	1016.08	-0.15	3.21	106.00	43.00	-55.15	9.82	9.63	9.85	0.36	4.87	22.00	15.98	377.99	5.77	0.336	0.0	0.00	5.983	33.399	33.927	117.10	11.66	-38.583	5.1632
ATM	128	13/12/11	11:37:20	11:37:25	-48.7464	2.5615	5.80	NaN	12725278.00	389.20	13446685.00	0.75	27.81	1015.99	1016.05	-0.23	3.21	105.63	43.00	-55.17	9.82	9.63	9.85	0.36	4.94	22.00	15.98	377.37	5.78	0.342	0.0	0.00	6.009	33.413	33.917	117.00	11.65	-38.583	650.0000
EQU	0	13/12/11	11:42:16	11:42:21	-48.7579	2.5502	5.78	NaN	12708238.00	427.35	13503941.00	0.22	27.87	1016.03	1016.11	-0.33	3.22	90.50	43.00	-55.16	9.82	9.63	9.85	0.36	4.81	22.12	15.98	377.68	5.76	0.349	0.0	0.00	6.010	33.395	33.895	116.80	11.63	-38.583	5.1687
EQU	0	13/12/11	11:43:53	11:43:58	-48.7617	2.5463	5.81	NaN	12743113.00	406.85	13522020.00	0.22	27.90	1016.01	1015.97	-0.26	3.20	88.63	43.00	-55.15	9.82	9.63	9.85	0.36	4.81	22.19	16.08	377.52	5.79	0.348	0.0	0.00	6.005	33.429	33.939	116.80	11.62	-38.583	5.1997
EQU	0	13/12/11	11:45:23	11:45:28	-48.7652	2.5429	5.84	NaN	12735145.00	406.94	13499905.00	0.21	27.93	1016.03	1016.07	-0.28	3.20	91.39	43.00	-55.16	9.82	9.63	9.85	0.36	4.94	22.19	16.08	377.23	5.82	0.338	0.0	0.00	6.019	33.445	33.943	116.70	11.61	-38.583	131.0000
EQU	0	13/12/11	11:46:54	11:46:59	-48.7687	2.5396	5.85	NaN	12738897.00	407.73	13512793.00	0.21	27.95	1016.04	1016.07	-0.34	3.23	90.61	43.00	-55.16	9.82	9.63	9.85	0.36	3.81	22.19	16.08	376.72	5.84	0.344	0.0	0.00	6.047	33.470	33.942	116.80	11.61	-38.583	5.2424
EQU	0	13/12/11	11:48:23	11:48:28	-48.7723	2.5360	5.88	NaN	12741323.00	407.89	13497536.00	0.21	27.97	1016.04	1016.03	-0.35	3.22	91.44	43.00	-55.17	9.82	9.62	9.85	0.36	4.12	22.25	16.08	376.65	5.86	0.343	0.0	0.00	6.071	33.479	33.929	116.90	11.62	-38.583	5.2310
EQU	0	13/12/11	11:49:53	11:49:58	-48.7759	2.5325	5.87	NaN	12745483.00	407.90	13516246.00	0.20	27.99	1016.13	1015.97	-0.40	3.21	90.55	43.00	-55.17	9.82	9.63	9.85	0.36	4.69	22.31	16.08	377.08	5.85	0.346	0.0	0.00	6.090	33.472	33.902	117.00	11.62	-38.583	5.2365
