Type	error	Date	PC Time	 gps time	 latitude	 longitude	 equ temp	std val	 CO2 mv	 CO2 um/m	 H2O mv	 H2O mm/m	 licor temp	 licor press	 atm press	 equ press	 H2O flow	 licor flow	 equ pump	 vent flow	 atm cond	 equ cond	 drip 1	 drip 2	 cond temp	 dry box temp	 deck box temp	O2 um/l	O2 temp	Ch conc	Ch temp	Press	Temp	Cond	Sal	O2%	O2ppm	Temp2	TempIntake
EQU	128	16/12/11	06:24:27	06:24:28	-59.5706	-0.0088	-1.05	NaN	12760585.00	409.06	13511805.00	0.18	23.23	964.42	964.07	-0.31	3.20	80.96	43.00	-55.53	9.82	9.64	9.85	0.38	3.12	16.69	7.94	395.70	-0.96	0.283	0.0	0.00	0.460	27.502	32.476	104.90	12.11	-38.583	-1.7776
EQU	0	16/12/11	06:25:57	06:25:58	-59.5738	-0.0086	-1.05	NaN	12755579.00	409.41	13507231.00	0.18	23.22	964.37	963.93	-0.30	3.16	80.55	43.00	-55.51	9.82	9.64	9.85	0.38	3.06	16.69	7.94	393.34	-0.94	0.297	0.0	0.00	0.606	27.507	32.328	104.50	12.03	-38.583	0.0000
EQU	0	16/12/11	06:27:27	06:27:28	-59.5770	-0.0084	-1.06	NaN	12758239.00	410.09	13507213.00	0.18	23.22	964.38	963.80	-0.33	3.20	82.58	43.00	-55.50	9.82	9.64	9.85	0.37	4.37	16.75	7.94	0.00	0.00	0.298	0.0	0.00	0.576	27.497	32.347	104.60	12.05	-38.583	-1.7797
EQU	0	16/12/11	06:29:04	06:29:05	-59.5804	-0.0083	-1.06	NaN	12758396.00	408.43	13508996.00	0.18	23.23	964.40	963.93	-0.31	3.20	80.96	43.00	-55.52	9.82	9.64	9.85	0.38	4.31	16.69	7.94	393.77	-0.95	0.303	0.0	0.00	0.604	27.499	32.320	104.60	12.05	-38.583	-1.7828
EQU	0	16/12/11	06:30:36	06:30:38	-59.5836	-0.0082	-1.06	NaN	12759922.00	409.51	13502335.00	0.18	23.22	964.44	963.82	-0.23	3.20	81.07	43.00	-55.52	9.82	9.64	9.85	0.38	4.81	16.69	7.94	393.09	-0.95	0.295	0.0	0.00	0.546	27.447	32.314	104.70	12.08	-38.583	-1.7750
EQU	0	16/12/11	06:32:07	06:32:08	-59.5869	-0.0082	-1.06	NaN	12762311.00	409.81	13487804.00	0.17	23.22	964.45	964.16	-0.33	3.19	78.35	43.00	-55.51	9.82	9.64	9.85	0.37	4.50	16.69	7.94	393.07	-0.95	0.297	0.0	0.00	0.580	27.430	32.256	104.60	12.06	-38.583	-1.7664
EQU	128	16/12/11	06:33:37	06:33:38	-59.5900	-0.0081	-1.05	NaN	12754275.00	409.90	13501219.00	0.17	23.22	964.47	964.14	-0.31	3.16	80.35	43.00	-55.51	9.82	9.64	9.85	0.38	4.37	16.69	7.94	394.21	-0.94	0.291	0.0	0.00	0.617	27.467	32.264	104.50	12.04	-38.583	-1.7907
EQU	0	16/12/11	06:35:07	06:35:08	-59.5929	-0.0075	-1.07	NaN	12749253.00	409.87	13518828.00	0.17	23.22	964.46	963.83	-0.28	3.19	80.76	43.00	-55.52	9.82	9.64	9.85	0.37	4.81	16.69	7.94	395.01	-0.95	0.312	0.0	0.00	0.532	27.455	32.338	104.80	12.09	-38.583	-1.7698
EQU	0	16/12/11	06:36:37	06:36:38	-59.5957	-0.0080	-1.05	NaN	12760303.00	409.28	13504407.00	0.18	23.21	964.43	963.95	-0.31	3.19	78.86	43.00	-55.52	9.82	9.64	9.85	0.38	4.50	16.69	7.94	396.43	-0.94	0.280	0.0	0.00	0.501	27.441	32.353	104.80	12.10	-38.583	-1.7884
EQU-DRAIN	0	16/12/11	06:38:06	06:38:08	-59.5984	-0.0089	-1.05	NaN	12761421.00	409.45	13492837.00	0.18	23.20	964.42	964.04	-0.29	3.18	78.40	43.00	-55.51	9.82	9.64	9.85	0.38	4.37	16.69	7.94	393.11	-0.94	0.331	0.0	0.00	0.265	27.439	32.599	105.60	12.25	-38.583	-1.7984
EQU	0	16/12/11	06:39:58	06:40:00	-59.6019	-0.0096	-1.07	NaN	12757942.00	408.71	13505055.00	0.18	23.21	964.58	964.09	-0.32	3.19	79.37	43.00	-55.52	9.82	9.64	9.85	0.38	4.50	16.69	7.94	396.18	-0.95	0.306	0.0	0.00	0.105	27.424	32.750	106.20	12.36	-38.583	-1.7916
EQU	0	16/12/11	06:41:27	06:41:28	-59.6050	-0.0100	-1.06	NaN	12750604.00	413.63	13494795.00	0.18	23.20	964.48	964.11	-0.27	3.20	82.11	43.00	-55.52	9.82	9.65	9.85	0.38	4.69	16.69	7.94	394.86	-0.95	0.313	0.0	0.00	0.063	27.419	32.789	106.30	12.37	-38.583	-1.7808
EQU	0	16/12/11	06:42:56	06:42:58	-59.6081	-0.0102	-1.06	NaN	12742989.00	415.06	13511733.00	0.18	23.21	964.51	964.11	-0.23	3.18	80.24	43.00	-55.52	9.82	9.64	9.85	0.38	4.44	16.75	7.94	392.14	-0.95	0.276	0.0	0.00	0.276	27.425	32.570	105.60	12.24	-38.583	-1.7930
EQU	0	16/12/11	06:44:27	06:44:28	-59.6112	-0.0104	-1.07	NaN	12748693.00	415.32	13508046.00	0.18	23.20	964.41	964.05	-0.27	3.20	79.42	43.00	-55.49	9.82	9.64	9.85	0.38	4.50	16.75	7.94	393.36	-0.96	0.298	0.0	0.00	0.382	27.428	32.461	105.10	12.16	-38.583	-1.7800
EQU	0	16/12/11	06:45:57	06:45:58	-59.6144	-0.0103	-1.06	NaN	12753089.00	415.35	13492336.00	0.18	23.20	964.45	964.00	-0.32	3.17	79.68	43.00	-55.49	9.82	9.64	9.85	0.38	4.75	16.75	7.94	392.74	-0.95	0.273	0.0	0.00	0.429	27.407	32.385	104.90	12.13	-38.583	-1.7861
EQU	128	16/12/11	06:47:26	06:47:27	-59.6175	-0.0099	-1.06	NaN	12751676.00	415.81	13500976.00	0.18	23.20	964.53	963.95	-0.36	3.18	80.65	43.00	-55.50	9.82	9.64	9.85	0.38	4.44	16.75	7.94	394.22	-0.95	0.298	0.0	0.00	0.382	27.398	32.422	105.00	12.16	-38.583	-1.7744
EQU	0	16/12/11	06:48:56	06:48:58	-59.6208	-0.0096	-1.07	NaN	12742630.00	415.68	13506781.00	0.18	23.20	964.49	964.06	-0.30	3.20	79.12	43.00	-55.50	9.82	9.64	9.85	0.38	4.56	16.69	7.94	394.93	-0.94	0.269	0.0	0.00	0.210	27.414	32.625	105.50	12.25	-38.583	-1.7948
EQU	0	16/12/11	06:50:26	06:50:27	-59.6239	-0.0094	-1.06	NaN	12751812.00	415.75	13503841.00	0.18	23.20	964.43	963.92	-0.39	3.17	81.02	43.00	-55.49	9.82	9.64	9.85	0.38	4.81	16.69	7.94	394.10	-0.96	0.407	0.0	0.00	0.168	27.407	32.661	105.60	12.27	-38.583	-1.7946
EQU	0	16/12/11	06:51:56	06:51:58	-59.6271	-0.0092	-1.07	NaN	12749378.00	414.96	13502792.00	0.18	23.19	964.46	964.00	-0.57	3.18	80.45	43.00	-55.51	9.82	9.64	9.85	0.38	4.37	16.69	7.94	396.34	-0.99	0.274	0.0	0.00	0.066	27.404	32.766	106.00	12.35	-38.583	-1.8186
EQU	128	16/12/11	06:53:27	06:53:28	-59.6299	-0.0090	-1.07	NaN	12748101.00	415.39	13502056.00	0.18	23.19	964.41	963.89	-0.33	3.18	79.58	43.00	-55.52	9.82	9.64	9.85	0.38	4.50	16.69	7.94	396.10	-1.02	0.370	0.0	0.00	0.058	27.398	32.767	106.10	12.36	-38.583	-1.8098
EQU	0	16/12/11	06:54:57	06:54:58	-59.6326	-0.0087	-1.08	NaN	12751416.00	415.81	13498244.00	0.18	23.19	964.41	963.89	-0.22	3.20	80.29	43.00	-55.52	9.82	9.64	9.85	0.38	4.81	16.69	7.94	398.10	-1.03	0.319	0.0	0.00	0.045	27.391	32.772	106.20	12.38	-38.583	-1.7933
EQU	0	16/12/11	06:56:27	06:56:28	-59.6356	-0.0088	-1.07	NaN	12751911.00	415.58	13494718.00	0.18	23.18	964.36	963.99	-0.35	3.19	81.48	43.00	-55.51	9.82	9.64	9.85	0.38	4.37	16.69	7.94	395.57	-1.02	0.283	0.0	0.00	0.050	27.400	32.778	106.20	12.37	-38.583	-1.7974
EQU	0	16/12/11	06:57:56	06:57:57	-59.6389	-0.0089	-1.06	NaN	12756165.00	415.82	13490729.00	0.18	23.18	964.57	963.95	-0.31	3.21	80.81	43.00	-55.52	9.82	9.64	9.85	0.38	4.50	16.69	7.94	392.36	-1.01	0.277	0.0	0.00	0.147	27.491	32.794	105.90	12.30	-38.583	-1.7666
EQU	0	16/12/11	06:59:27	06:59:28	-59.6423	-0.0090	-1.05	NaN	12746984.00	415.79	13509751.00	0.18	23.17	964.39	963.93	-0.31	3.19	80.09	43.00	-55.52	9.82	9.64	9.85	0.38	4.75	16.69	7.94	391.66	-1.00	0.268	0.0	0.00	0.311	27.529	32.668	105.40	12.20	-38.583	-1.7898
EQU	0	16/12/11	07:00:56	07:00:57	-59.6454	-0.0089	-1.06	NaN	12746043.00	416.22	13506959.00	0.18	23.16	964.38	963.95	-0.32	3.20	81.27	43.00	-55.53	9.82	9.64	9.85	0.38	4.37	16.69	7.94	392.22	-1.01	0.309	0.0	0.00	0.305	27.534	32.682	105.40	12.20	-38.583	-1.7935
EQU	0	16/12/11	07:02:26	07:02:28	-59.6484	-0.0089	-1.06	NaN	12747422.00	415.97	13503489.00	0.18	23.15	964.45	964.03	-0.28	3.20	81.12	43.00	-55.52	9.82	9.64	9.85	0.38	4.50	16.69	7.94	392.42	-1.01	0.372	0.0	0.00	0.193	27.555	32.828	105.70	12.26	-38.583	-1.7943
EQU	128	16/12/11	07:03:56	07:03:58	-59.6514	-0.0089	-1.07	NaN	12745807.00	415.77	13511077.00	0.18	23.15	964.47	963.99	-0.25	3.19	80.76	43.00	-55.51	9.82	9.64	9.85	0.38	4.75	16.69	7.94	396.53	-1.01	0.330	0.0	0.00	0.167	27.547	32.846	105.70	12.27	-38.583	-1.7983
EQU	0	16/12/11	07:05:27	07:05:28	-59.6541	-0.0086	-1.07	NaN	12751987.00	415.56	13496544.00	0.18	23.16	964.44	963.96	-0.33	3.20	81.07	43.00	-55.51	9.82	9.64	9.85	0.38	4.37	16.69	7.94	396.76	-1.02	0.321	0.0	0.00	0.064	27.506	32.902	106.00	12.33	-38.583	-1.7899
EQU	0	16/12/11	07:06:57	07:06:58	-59.6568	-0.0084	-1.07	NaN	12745553.00	415.27	13505696.00	0.18	23.15	964.53	964.08	-0.37	3.20	80.91	43.00	-55.50	9.82	9.64	9.85	0.38	4.56	16.69	7.94	393.67	-1.01	0.301	0.0	0.00	0.124	27.522	32.859	106.00	12.31	-38.583	-1.7872
EQU-DRAIN	0	16/12/11	07:08:27	07:08:28	-59.6599	-0.0083	-1.06	NaN	12748026.00	415.26	13504976.00	0.18	23.15	964.52	964.07	-0.34	3.21	79.63	43.00	-55.51	9.82	9.64	9.85	0.38	4.75	16.75	7.94	392.21	-1.01	0.282	0.0	0.00	0.081	27.527	32.911	106.00	12.33	-38.583	1.7812
EQU	0	16/12/11	07:10:18	07:10:19	-59.6638	-0.0083	-1.05	NaN	12751531.00	412.22	13505151.00	0.19	23.15	964.52	963.99	-0.34	3.21	80.71	43.00	-55.49	9.82	9.64	9.85	0.38	4.50	16.69	7.94	390.91	-1.01	0.284	0.0	0.00	0.115	27.489	32.826	106.10	12.33	-38.583	-1.7947
EQU	0	16/12/11	07:11:46	07:11:47	-59.6665	-0.0080	-1.06	NaN	12750279.00	414.46	13500271.00	0.18	23.15	964.54	964.12	-0.24	3.19	80.76	43.00	-55.49	9.82	9.64	9.85	0.38	4.37	16.75	7.94	390.94	-1.00	0.304	0.0	0.00	0.224	27.483	32.701	105.60	12.26	-38.583	-1.7886
EQU	0	16/12/11	07:13:16	07:13:17	-59.6691	-0.0070	-1.07	NaN	12750714.00	414.21	13503057.00	0.18	23.14	964.43	963.83	-0.31	3.20	80.76	43.00	-55.49	9.82	9.64	9.85	0.38	4.94	16.69	7.94	399.32	-1.01	0.299	0.0	0.00	0.237	27.483	32.687	105.80	12.27	-38.583	-1.7868
EQU	0	16/12/11	07:14:46	07:14:47	-59.6717	-0.0051	-1.06	NaN	12746259.00	413.85	13506733.00	0.18	23.13	964.72	964.44	-0.29	3.21	80.96	43.00	-55.51	9.82	9.64	9.85	0.38	3.06	16.69	7.94	399.39	-1.01	0.289	0.0	0.00	0.173	27.498	32.775	105.90	12.29	-38.583	-1.7891
EQU	0	16/12/11	07:16:17	07:16:18	-59.6735	-0.0025	-1.07	NaN	12750253.00	414.35	13497299.00	0.18	23.14	964.46	964.13	-0.34	3.21	78.66	43.00	-55.52	9.82	9.64	9.85	0.38	3.12	16.75	7.94	400.01	-1.01	0.309	0.0	0.00	0.165	27.499	32.785	106.20	12.33	-38.583	-1.7801
EQU	128	16/12/11	07:17:46	07:17:47	-59.6758	-0.0013	-1.05	NaN	12750189.00	414.20	13498693.00	0.18	23.15	964.55	964.17	-0.27	3.22	79.58	43.00	-55.51	9.82	9.64	9.85	0.38	4.44	16.75	7.94	395.00	-1.00	0.302	0.0	0.00	0.194	27.463	32.706	105.90	12.29	-38.583	-1.7946
EQU	0	16/12/11	07:19:17	07:19:18	-59.6783	-0.0001	-1.05	NaN	12754168.00	414.53	13496875.00	0.18	23.14	964.49	963.97	-0.34	3.22	79.63	43.00	-55.51	9.82	9.64	9.85	0.38	4.31	16.75	7.94	394.18	-1.00	0.314	0.0	0.00	0.282	27.477	32.631	105.70	12.25	-38.583	-1.7710
EQU	0	16/12/11	07:20:46	07:20:48	-59.6812	0.0009	-1.05	NaN	12754884.00	414.38	13489010.00	0.18	23.15	964.50	964.06	-0.39	3.22	79.12	43.00	-55.52	9.82	9.64	9.85	0.38	4.94	16.75	7.94	396.70	-1.00	0.278	0.0	0.00	0.314	27.492	32.617	105.70	12.24	-38.583	-1.7794
EQU	0	16/12/11	07:22:17	07:22:18	-59.6839	0.0019	-1.05	NaN	12750202.00	414.34	13503742.00	0.18	23.15	964.51	964.00	-0.37	3.20	80.29	43.00	-55.52	9.82	9.64	9.85	0.37	3.06	16.75	7.94	395.11	-1.00	0.307	0.0	0.00	0.354	27.503	32.589	105.60	12.22	-38.583	-1.7861
EQU	128	16/12/11	07:23:47	07:23:48	-59.6862	0.0024	-1.06	NaN	12745146.00	414.49	13511643.00	0.17	23.15	964.55	964.16	-0.28	3.21	80.09	43.00	-55.53	9.82	9.64	9.85	0.38	3.06	16.75	7.94	394.65	-1.01	0.318	0.0	0.00	0.290	27.505	32.659	105.80	12.26	-38.583	-1.7858
EQU	0	16/12/11	07:25:17	07:25:18	-59.6888	0.0029	-1.06	NaN	12746479.00	414.06	13511595.00	0.17	23.15	964.51	964.07	-0.31	3.22	78.71	43.00	-55.54	9.82	9.64	9.85	0.38	4.44	16.69	7.94	394.17	-1.01	0.303	0.0	0.00	0.285	27.511	32.672	105.80	12.26	-38.583	-1.7884
EQU	0	16/12/11	07:26:46	07:26:48	-59.6914	0.0035	-1.05	NaN	12754561.00	414.30	13501443.00	0.17	23.14	964.56	964.10	-0.38	3.22	79.06	43.00	-55.54	9.82	9.64	9.85	0.38	4.31	16.75	7.94	391.42	-1.00	0.296	0.0	0.00	0.387	27.494	32.542	105.60	12.21	-38.583	-1.7704
EQU	0	16/12/11	07:28:16	07:28:18	-59.6938	0.0040	-1.05	NaN	12754468.00	414.48	13496753.00	0.17	23.15	964.57	964.08	-0.33	3.22	80.96	43.00	-55.54	9.82	9.64	9.85	0.38	5.00	16.75	7.94	391.47	-1.00	0.320	0.0	0.00	0.339	27.470	32.561	105.80	12.24	-38.583	-1.7755
EQU	0	16/12/11	07:29:46	07:29:48	-59.6961	0.0046	-1.05	NaN	12749804.00	414.47	13503181.00	0.17	23.14	964.57	964.17	-0.34	3.22	81.22	43.00	-55.53	9.82	9.64	9.85	0.38	4.44	16.69	7.94	390.85	-0.99	0.318	0.0	0.00	0.382	27.516	32.576	105.60	12.21	-38.583	-1.7836
EQU	0	16/12/11	07:31:17	07:31:18	-59.6984	0.0051	-1.05	NaN	12745248.00	414.26	13512891.00	0.17	23.14	964.63	964.13	-0.46	3.22	80.04	43.00	-55.53	9.82	9.64	9.85	0.38	4.37	16.75	8.04	392.00	-0.99	0.322	0.0	0.00	0.317	27.496	32.619	105.80	12.25	-38.583	-1.7893
EQU	0	16/12/11	07:32:47	07:32:48	-59.7005	0.0058	-1.06	NaN	12755585.00	413.98	13493229.00	0.17	23.14	964.59	964.06	-0.43	3.22	81.12	43.00	-55.51	9.82	9.64	9.85	0.38	5.00	16.75	7.94	392.34	-1.00	0.328	0.0	0.00	0.431	27.476	32.473	105.40	12.18	-38.583	-1.7808
EQU	0	16/12/11	07:34:17	07:34:18	-59.7026	0.0063	-1.05	NaN	12750954.00	414.05	13501069.00	0.17	23.15	964.60	964.04	-0.36	3.22	79.99	43.00	-55.51	9.82	9.64	9.85	0.38	4.50	16.69	8.04	391.20	-1.00	0.306	0.0	0.00	0.458	27.481	32.450	105.20	12.15	-38.583	-1.7733
EQU	0	16/12/11	07:35:46	07:35:48	-59.7049	0.0069	-1.05	NaN	12749140.00	414.53	13506901.00	0.17	23.16	964.66	964.11	-0.34	3.23	79.83	43.00	-55.52	9.82	9.64	9.85	0.37	4.37	16.81	8.04	390.14	-1.00	0.294	0.0	0.00	0.380	27.513	32.575	105.60	12.20	-38.583	-1.7586
EQU	0	16/12/11	07:37:16	07:37:18	-59.7077	0.0074	-1.04	NaN	12748366.00	414.88	13511861.00	0.17	23.15	964.59	964.25	-0.29	3.22	81.12	43.00	-55.53	9.82	9.64	9.85	0.38	5.00	16.75	8.04	390.00	-0.99	0.266	0.0	0.00	0.351	27.539	32.639	105.80	12.24	-38.583	-1.7619
EQU-DRAIN	0	16/12/11	07:38:46	07:38:48	-59.7105	0.0080	-1.03	NaN	12752879.00	415.21	13494057.00	0.17	23.15	964.50	964.07	-0.31	3.22	79.37	43.00	-55.52	9.82	9.64	9.85	0.37	3.06	16.75	8.04	394.76	-0.98	0.282	0.0	0.00	0.393	27.534	32.588	105.70	12.22	-38.583	-1.7855
EQU	0	16/12/11	07:40:38	07:40:39	-59.7141	0.0092	-1.05	NaN	12755505.00	412.34	13506348.00	0.18	23.16	964.50	964.03	-0.31	3.22	79.52	43.00	-55.52	9.82	9.64	9.85	0.38	3.37	16.75	8.04	0.00	0.00	0.281	0.0	0.00	0.426	27.559	32.585	105.70	12.21	-38.583	-1.7699
EQU	0	16/12/11	07:42:15	07:42:17	-59.7176	0.0103	-1.04	NaN	12753796.00	414.56	13515477.00	0.17	23.15	964.51	963.90	-0.31	3.22	78.66	43.00	-55.53	9.82	9.64	9.85	0.38	5.00	16.75	8.04	393.81	-0.99	0.264	0.0	0.00	0.461	27.589	32.587	105.70	12.19	-38.583	-1.7754
EQU	0	16/12/11	07:43:46	07:43:47	-59.7205	0.0114	-1.04	NaN	12744871.00	416.05	13508381.00	0.17	23.15	964.54	964.01	-0.25	3.22	80.60	43.00	-55.51	9.82	9.64	9.85	0.38	4.37	16.69	8.04	391.32	-0.98	0.282	0.0	0.00	0.452	27.553	32.550	105.80	12.21	-38.583	-1.7884
EQU	0	16/12/11	07:45:17	07:45:18	-59.7233	0.0125	-1.04	NaN	12747602.00	416.63	13499103.00	0.17	23.15	964.54	964.16	-0.28	3.23	79.68	43.00	-55.50	9.82	9.64	9.85	0.37	4.44	16.75	8.04	392.90	-1.00	0.320	0.0	0.00	0.444	27.527	32.526	106.00	12.24	-38.583	-1.7700
EQU	0	16/12/11	07:46:47	07:46:48	-59.7261	0.0135	-1.05	NaN	12748127.00	416.51	13499205.00	0.17	23.15	964.51	964.01	-0.25	3.23	79.17	43.00	-55.49	9.82	9.64	9.85	0.37	4.94	16.75	8.04	394.11	-0.98	0.276	0.0	0.00	0.515	27.544	32.472	105.80	12.20	-38.583	-1.7610
EQU	0	16/12/11	07:48:16	07:48:18	-59.7291	0.0136	-1.04	NaN	12750964.00	416.77	13497261.00	0.17	23.15	964.38	963.90	-0.30	3.22	79.68	43.00	-55.49	9.82	9.64	9.85	0.38	3.19	16.81	8.04	392.02	-0.98	0.270	0.0	0.00	0.473	27.552	32.527	105.90	12.21	-38.583	-1.7690
EQU	0	16/12/11	07:49:47	07:49:48	-59.7318	0.0122	-1.03	NaN	12748290.00	416.80	13502815.00	0.17	23.16	964.44	963.93	-0.41	3.22	79.78	43.00	-55.51	9.82	9.64	9.85	0.38	2.87	16.81	8.04	390.78	-0.98	0.278	0.0	0.00	0.471	27.559	32.538	105.90	12.22	-38.583	-1.7668
EQU	0	16/12/11	07:51:16	07:51:18	-59.7343	0.0102	-1.04	NaN	12744776.00	416.85	13506022.00	0.17	23.16	964.48	963.99	-0.29	3.23	80.19	43.00	-55.50	9.82	9.64	9.85	0.37	4.06	16.81	8.04	390.88	-0.98	0.296	0.0	0.00	0.472	27.568	32.549	105.90	12.22	-38.583	-1.7715
EQU	0	16/12/11	07:52:47	07:52:48	-59.7368	0.0083	-1.04	NaN	12745682.00	416.31	13515595.00	0.17	23.16	964.43	963.86	-0.35	3.25	79.99	43.00	-55.48	9.82	9.64	9.85	0.38	4.44	16.81	8.04	395.03	-0.99	0.270	0.0	0.00	0.485	27.590	32.564	105.90	12.21	-38.583	-1.7556
EQU	0	16/12/11	07:54:17	07:54:18	-59.7393	0.0065	-1.04	NaN	12749683.00	416.28	13503002.00	0.17	23.16	964.47	963.92	-0.65	3.24	79.37	43.00	-55.48	9.82	9.64	9.85	0.38	4.75	16.81	8.04	393.65	-0.98	0.251	0.0	0.00	0.430	27.581	32.610	106.10	12.25	-38.583	-1.7801
EQU	0	16/12/11	07:55:46	07:55:48	-59.7417	0.0045	-1.03	NaN	12749322.00	416.50	13493521.00	0.17	23.16	964.48	963.86	-0.36	3.22	79.99	43.00	-55.50	9.82	9.64	9.85	0.38	4.37	16.81	8.04	392.91	-0.98	0.287	0.0	0.00	0.492	27.585	32.549	106.10	12.23	-38.583	-1.7654
EQU	0	16/12/11	07:57:17	07:57:18	-59.7444	0.0029	-1.04	NaN	12749732.00	415.97	13507304.00	0.17	23.16	964.48	963.93	-0.36	3.24	80.45	43.00	-55.50	9.82	9.64	9.85	0.38	4.56	16.81	8.04	394.36	-0.99	0.271	0.0	0.00	0.389	27.588	32.663	106.30	12.29	-38.583	-1.7823
EQU	128	16/12/11	07:58:46	07:58:48	-59.7470	0.0017	-1.00	NaN	12747216.00	415.37	13507532.00	0.17	23.16	964.42	964.00	-0.32	3.23	82.63	43.00	-55.50	9.82	9.64	9.85	0.37	4.81	16.81	8.04	394.33	-1.00	0.306	0.0	0.00	0.470	27.557	32.537	106.00	12.23	-38.583	-1.7855
EQU	0	16/12/11	08:00:17	08:00:18	-59.7499	0.0003	-1.05	NaN	12751263.00	414.40	13502270.00	0.17	23.17	964.50	964.03	-0.31	3.25	80.24	43.00	-55.50	9.82	9.64	9.85	0.38	4.37	16.81	7.94	393.12	-0.99	0.284	0.0	0.00	0.520	27.584	32.519	105.90	12.20	-38.583	-1.7652
EQU	0	16/12/11	08:01:46	08:01:47	-59.7531	-0.0001	-1.04	NaN	12754483.00	414.61	13491596.00	0.17	23.17	964.48	964.08	-0.28	3.23	81.59	43.00	-55.49	9.82	9.64	9.85	0.37	4.50	16.94	8.04	392.56	-0.96	0.270	0.0	0.00	0.504	27.619	32.580	106.10	12.23	-38.583	-1.7855
EQU	0	16/12/11	08:03:16	08:03:17	-59.7561	0.0003	-1.03	NaN	12741870.00	417.54	13517223.00	0.18	23.19	964.52	964.06	-0.40	3.22	80.65	43.00	-55.50	9.82	9.64	9.85	0.38	4.81	16.94	8.04	393.45	-0.98	0.289	0.0	0.00	0.510	27.640	32.602	106.10	12.22	-38.583	-1.7817
EQU	128	16/12/11	08:04:46	08:04:48	-59.7589	0.0010	-1.05	NaN	12745852.00	417.98	13496188.00	0.18	23.20	964.49	963.94	-0.31	3.22	80.40	43.00	-55.51	9.82	9.64	9.85	0.37	4.44	16.87	7.94	397.28	-0.99	0.282	0.0	0.00	0.598	27.598	32.455	106.00	12.20	-38.583	-1.7739
EQU	0	16/12/11	08:06:16	08:06:18	-59.7618	0.0020	-1.05	NaN	12747067.00	417.48	13503814.00	0.17	23.21	964.52	963.98	-0.30	3.22	80.24	43.00	-55.51	9.82	9.64	9.85	0.37	4.50	16.87	8.04	394.50	-0.98	0.277	0.0	0.00	0.610	27.609	32.457	105.80	12.17	-38.583	-1.8001
EQU	0	16/12/11	08:07:46	08:07:48	-59.7643	0.0041	-1.04	NaN	12744028.00	416.84	13499504.00	0.18	23.21	964.61	964.15	-0.34	3.20	80.60	43.00	-55.51	9.82	9.64	9.85	0.37	4.87	16.87	7.94	404.90	-1.00	0.315	0.0	0.00	0.614	27.610	32.454	106.00	12.19	-38.583	-1.7914
EQU-DRAIN	128	16/12/11	08:09:16	08:09:17	-59.7663	0.0069	-1.05	NaN	12749493.00	414.72	13506574.00	0.18	23.22	964.65	964.36	-0.32	3.20	81.17	43.00	-55.50	9.82	9.64	9.85	0.38	4.44	16.87	7.94	424.27	-1.00	0.272	0.0	0.00	0.670	27.590	32.369	105.80	12.16	-38.583	-1.7964
EQU	0	16/12/11	08:11:08	08:11:09	-59.7684	0.0117	-1.06	NaN	12755997.00	410.92	13505573.00	0.18	23.23	964.61	964.23	-0.28	3.21	79.32	43.00	-55.50	9.82	9.64	9.85	0.38	4.37	16.94	7.94	425.90	-0.99	0.269	0.0	0.00	0.680	27.557	32.316	105.80	12.16	-38.583	-1.7977
EQU	128	16/12/11	08:12:37	08:12:38	-59.7698	0.0158	-1.07	NaN	12757294.00	413.79	13502550.00	0.18	23.24	964.54	964.26	-0.28	3.23	80.19	43.00	-55.51	9.82	9.64	9.85	0.38	4.69	16.94	7.94	411.41	-1.00	0.266	0.0	0.00	0.709	27.562	32.292	105.80	12.15	-38.583	-1.7993
EQU	0	16/12/11	08:14:07	08:14:08	-59.7720	0.0180	-1.06	NaN	12756619.00	414.22	13482120.00	0.18	23.25	964.52	964.12	-0.37	3.24	78.91	43.00	-55.51	9.82	9.64	9.85	0.38	4.62	16.94	7.94	401.63	-1.00	0.267	0.0	0.00	0.701	27.524	32.251	106.20	12.21	-38.583	0.0000
EQU	0	16/12/11	08:15:36	08:15:37	-59.7743	0.0207	-1.05	NaN	12745950.00	414.31	13506461.00	0.18	23.25	964.41	964.17	-0.37	3.22	81.43	43.00	-55.52	9.82	9.64	9.85	0.38	4.44	16.87	7.94	402.64	-1.01	0.333	0.0	0.00	0.674	27.586	32.360	106.60	12.25	-38.583	-1.7957
EQU	0	16/12/11	08:17:06	08:17:08	-59.7767	0.0212	-1.06	NaN	12747947.00	413.69	13500401.00	0.18	23.26	964.63	964.20	-0.36	3.23	81.59	43.00	-55.50	9.82	9.64	9.85	0.37	4.62	16.87	7.94	403.95	-1.01	0.267	0.0	0.00	0.615	27.577	32.409	107.00	12.31	-38.583	-1.8027
EQU	128	16/12/11	08:18:36	08:18:38	-59.7792	0.0207	-1.05	NaN	12751427.00	414.36	13491362.00	0.18	23.27	964.52	963.95	-0.25	3.23	81.64	43.00	-55.51	9.82	9.64	9.85	0.37	4.69	16.94	7.94	395.84	-1.00	0.271	0.0	0.00	0.601	27.578	32.426	107.10	12.32	-38.583	-1.7768
EQU	0	16/12/11	08:20:06	08:20:07	-59.7818	0.0192	-1.05	NaN	12746166.00	414.38	13512471.00	0.18	23.27	964.52	963.78	-0.31	3.23	80.60	43.00	-55.51	9.82	9.64	9.85	0.37	4.37	16.94	7.94	392.64	-1.00	0.251	0.0	0.00	0.624	27.599	32.428	107.10	12.31	-38.583	-1.7805
